species,pu,amount
18,01029,825231.8
19,01029,2043.6
5,08123,21872.1
6,08123,802.0
20,08123,12758.7
5,40009,15995.6
24,40009,238.7
26,40009,79.6
5,06049,2054234.1
7,06049,3325743.7
9,06049,774765.2
10,06049,19818.8
14,06049,33668.1
15,06049,582705.6
22,06049,10188.0
24,06049,39000.9
5,19153,771.1
18,19153,117103.9
20,19153,58214.6
21,19153,18794.5
3,13179,508055.5
4,13179,412424.3
17,13179,57378.7
18,13179,11007.3
19,13179,355982.4
20,13179,1014.9
4,48349,3723.6
17,48349,654.1
18,48349,310766.0
19,48349,32706.9
20,48349,34417.7
4,48047,409.3
17,48047,442.0
18,48047,1768.0
19,48047,278.3
20,48047,229.2
28,48047,65.5
17,47187,78951.2
18,47187,968770.5
19,47187,107.9
20,47187,1186.4
21,47187,107.9
5,56021,2842.9
6,56021,49.0
7,56021,22596.5
14,56021,147.0
20,56021,8822.9
22,56021,931.3
26,56021,245.1
6,53003,150806.2
7,53003,208895.5
9,53003,181293.7
12,53003,1631.0
18,27155,1185.1
20,27155,1723.8
21,27155,1077.4
1,17017,1025.5
18,17017,232565.0
19,17017,911.6
20,17017,57998.8
21,17017,3988.1
4,13247,120042.7
17,13247,17013.9
18,13247,292177.4
19,13247,11237.6
20,13247,945.2
1,42067,559.1
4,42067,838.6
18,42067,1392706.1
20,42067,1677.3
21,42067,32846.8
1,42083,2288.2
16,42083,2288.2
17,42083,610.2
18,42083,80545.9
20,42083,22729.8
21,42083,6084416.4
22,42083,19526.3
18,40049,589126.6
19,40049,74.9
20,40049,3032.9
5,31021,92.0
18,31021,5059.1
20,31021,13705.5
21,31021,13429.6
5,35045,536724.2
6,35045,12560.1
7,35045,152702.0
22,35045,1094.5
24,35045,35335.1
1,36073,1691.9
16,36073,356.2
18,36073,52272.0
20,36073,5343.0
21,36073,169728.1
4,22031,1418819.3
17,22031,114370.0
18,22031,123982.7
19,22031,196744.4
20,22031,18032.6
5,06019,263260.5
7,06019,541107.6
8,06019,39366.1
9,06019,1189417.5
10,06019,4365766.7
13,06019,5623.7
14,06019,334611.5
15,06019,3815344.8
22,06019,2284.6
24,06019,3369489.0
4,13105,536755.7
17,13105,52868.2
18,13105,389436.5
19,13105,3906.5
20,13105,4340.6
3,01005,6417.0
4,01005,1816490.5
17,01005,81199.1
18,01005,318297.2
19,01005,89014.6
20,01005,411.3
3,37017,170643.5
4,37017,2068472.0
17,37017,75139.8
18,37017,47300.7
19,37017,1452402.7
20,37017,1933.3
18,17167,151383.0
20,17167,31894.8
21,17167,1289.9
5,40035,46.8
7,40035,93.6
17,40035,1076.4
18,40035,307381.2
20,40035,11091.6
21,40035,1778.4
1,47035,1762.1
4,47035,4816.4
17,47035,179969.6
18,47035,2286859.1
19,47035,6108.6
20,47035,234.9
1,26137,381189.5
2,26137,228288.4
20,26137,1256.5
22,26137,1267474.3
18,19161,6041.2
20,19161,682.1
21,19161,389.8
5,49015,671054.3
6,49015,19310.0
7,49015,12884.2
9,49015,125580.1
10,49015,32.6
14,49015,1598.3
22,49015,84872.6
24,49015,8448.1
26,49015,5186.3
6,53019,6792566.9
7,53019,2185018.2
8,53019,95.6
9,53019,108481.5
10,53019,634736.3
11,53019,26475.2
12,53019,255098.8
20,53019,95.6
22,53019,12234.0
5,30109,1421.2
7,30109,10527.7
20,30109,1026.5
5,35027,1071557.0
6,35027,44195.5
7,35027,19277.8
9,35027,50217.8
14,35027,3186.4
22,35027,6978.2
24,35027,1210.8
26,35027,14211.4
4,40021,10488.4
17,40021,1949.2
18,40021,1576605.9
19,40021,25617.8
20,40021,464.1
17,27173,780.4
18,27173,1170.6
20,27173,15900.4
21,27173,5950.5
4,48231,286.5
18,48231,357292.6
19,48231,10267.0
20,48231,52003.7
4,48335,4752.9
17,48335,294.4
19,48335,630.9
24,48335,84.1
26,48335,126.2
4,48499,172657.4
5,48499,1784.8
17,48499,239536.5
18,48499,76328.3
19,48499,88612.2
20,48499,29817.4
5,40113,948.0
18,40113,1859576.4
19,40113,135.4
20,40113,53222.3
21,40113,2618.2
1,37039,21624.8
4,37039,1689.4
17,37039,212700.5
18,37039,2738751.1
21,37039,19259.6
1,26107,281805.3
2,26107,29177.6
20,26107,419.8
22,26107,647050.2
1,21195,113.5
18,21195,3429651.5
21,21195,6585.4
3,12067,1673664.8
4,12067,2131.6
17,12067,2344.8
18,12067,86758.1
19,12067,189930.0
1,37035,759.9
4,37035,170676.7
17,37035,182227.4
18,37035,1332433.7
17,21025,316.1
18,21025,2091736.6
21,21025,632.1
5,48075,1573.4
24,48075,10271.0
26,48075,5026.2
4,29181,3139.8
5,29181,202.6
17,29181,54085.1
18,29181,1691222.2
19,29181,3241.1
20,29181,4861.6
21,29181,1114.1
17,17179,129.4
18,17179,246832.7
19,17179,776.2
20,17179,34023.6
21,17179,18499.5
5,48243,138452.0
9,48243,29.3
24,48243,776.9
26,48243,615.7
18,51678,2447.9
4,05135,12397.1
5,05135,918.3
17,05135,44996.9
18,05135,1622367.3
19,05135,3122.2
20,05135,459.2
5,08069,78995.3
6,08069,235616.0
7,08069,1607911.8
9,08069,660881.6
10,08069,2154562.3
14,08069,21232.8
20,08069,15068.5
22,08069,127397.0
24,08069,2359.2
3,37177,203.2
4,37177,1337091.8
17,37177,55068.7
18,37177,61774.5
19,37177,1214965.3
18,27131,28145.6
20,27131,9695.6
21,27131,22780.0
22,27131,2353.3
1,29219,7598.7
5,29219,4327.0
17,29219,422.1
18,29219,901394.9
19,29219,316.6
20,29219,844.3
21,29219,4221.5
4,21227,368.1
17,21227,10123.5
18,21227,470925.2
19,21227,92.0
20,21227,3865.3
21,21227,2300.8
3,22017,132.5
4,22017,866479.3
17,22017,130207.0
18,22017,106298.2
19,22017,191204.3
20,22017,31856.3
5,46121,928.8
7,46121,34538.1
18,46121,1509.2
20,46121,3424.8
18,19127,25712.1
20,19127,32612.8
21,19127,5766.3
5,40141,460.6
18,40141,6486.3
24,40141,191.9
26,40141,1151.4
1,37113,21872.8
4,37113,1735.9
17,37113,26559.9
18,37113,3384906.8
21,37113,48259.1
1,54063,2361.7
4,54063,918.5
17,54063,22830.2
18,54063,1732861.0
20,54063,393.6
21,54063,2886.6
5,18155,2923.9
17,18155,53673.9
18,18155,366736.8
20,18155,14828.2
21,18155,96905.4
4,21105,389.5
18,21105,20771.9
19,21105,76986.0
20,21105,73091.3
21,21105,1168.4
3,01061,196273.7
4,01061,194575.1
17,01061,37114.5
18,01061,149392.2
19,01061,256064.5
17,17099,486.0
18,17099,282380.1
20,17099,21749.6
21,17099,12393.6
17,19055,282.8
18,19055,95946.6
20,19055,13100.8
21,19055,47502.1
22,19055,14326.0
5,20127,360.1
17,20127,720.1
18,20127,26224.3
20,20127,11701.9
21,20127,5520.9
18,19051,346054.2
20,19051,37709.9
21,19051,7805.1
5,16015,1250.0
6,16015,2475029.2
7,16015,1736249.8
9,16015,678013.1
10,16015,61669.1
12,16015,1388.9
14,16015,27223.3
20,16015,208.3
22,16015,416.7
26,16015,763.9
1,55081,224762.3
2,55081,1288.3
16,55081,198.2
17,55081,13676.0
18,55081,1283959.7
20,55081,24874.5
21,55081,147264.9
22,55081,97317.7
4,37143,428244.9
17,37143,96929.1
18,37143,82443.7
19,37143,86758.5
3,12047,1059350.0
4,12047,112286.9
17,12047,59440.9
18,12047,156281.9
19,12047,157323.2
1,18035,230.6
18,18035,9915.3
20,18035,691.8
21,18035,922.4
3,12075,2175922.4
4,12075,31399.9
17,12075,343128.7
18,12075,198487.5
19,12075,1006308.9
20,12075,504.4
27,12075,24842.5
3,28045,597732.3
4,28045,134644.5
17,28045,135074.4
18,28045,44967.5
19,28045,324574.1
3,13315,238652.6
4,13315,110908.8
17,13315,172996.2
18,13315,29494.9
19,13315,139393.6
20,13315,2087.5
4,22081,472470.5
17,22081,34251.1
18,22081,36413.6
19,22081,75757.1
20,22081,41436.2
1,47093,1725.8
4,47093,1849.1
5,47093,123.3
17,47093,4314.5
18,47093,1023530.3
21,47093,986.2
1,23017,703310.7
2,23017,1119158.6
4,23017,2869.6
17,23017,88584.5
18,23017,67748.4
20,23017,5864.0
21,23017,9361630.6
22,23017,285965.6
7,29095,2479.4
17,29095,5620.0
18,29095,291992.4
20,29095,38017.7
21,29095,50662.7
1,13281,1187.5
17,13281,7718.5
18,13281,936319.4
3,28129,1162.7
4,28129,1342259.2
17,28129,205455.0
18,28129,599621.5
19,28129,350447.8
20,28129,2674.3
6,16079,4960816.7
7,16079,54251.5
8,16079,9120.9
9,16079,9121008.7
10,16079,394804.2
11,16079,537184.9
12,16079,83864.8
20,16079,473.8
22,16079,236.9
26,16079,32811.5
3,37095,2402.8
4,37095,2394097.0
17,37095,51382.6
18,37095,38259.7
19,37095,1136516.8
18,19067,9712.0
20,19067,16820.8
21,19067,3804.7
22,19067,11213.9
4,21145,943.1
18,21145,78280.7
19,21145,68377.7
20,21145,84175.3
21,21145,2004.2
17,21225,119.2
18,21225,112286.9
19,21225,3456.8
20,21225,29442.5
21,21225,2264.8
1,47029,9799.5
4,47029,6817.0
5,47029,5822.9
17,47029,37209.6
18,47029,1950379.9
21,47029,426.1
1,47067,2788.1
4,47067,116.2
17,47067,5924.7
18,47067,748830.8
20,47067,116.2
4,47071,119276.4
17,47071,173927.8
18,47071,1309903.4
19,47071,110931.1
20,47071,11907.3
3,45067,188.9
4,45067,799725.0
17,45067,10956.4
18,45067,30696.9
19,45067,687043.8
20,45067,56010.0
3,22117,13231.6
4,22117,1222422.1
17,22117,202443.3
18,22117,74008.7
19,22117,306884.6
20,22117,793.9
21,22117,88.2
4,29207,315.0
17,29207,1050.0
18,29207,291267.5
19,29207,40424.7
20,29207,3570.0
21,29207,10184.9
28,29207,315.0
3,13093,50678.6
4,13093,120666.5
17,13093,71569.5
18,13093,33478.2
19,13093,104059.2
20,13093,2636.1
1,27145,1155.1
2,27145,3052.8
18,27145,56765.3
20,27145,12788.7
21,27145,189355.3
22,27145,25577.4
5,31155,82.6
18,31155,21069.2
20,31155,17185.8
21,31155,7270.9
1,27141,41260.0
2,27141,2085.3
5,27141,3277.0
17,27141,595.8
18,27141,107320.7
20,27141,25098.6
21,27141,20481.1
22,27141,42004.8
20,46035,540.0
1,47025,1496.8
4,47025,124.7
17,47025,4490.3
18,47025,1228983.5
20,47025,748.4
18,48337,553029.8
20,48337,1127.7
4,48049,49491.6
17,48049,14824.5
18,48049,66802.2
19,48049,43368.5
20,48049,42723.9
1,55101,471.7
2,55101,1037.8
16,55101,94.3
17,55101,94.3
18,55101,30001.6
20,55101,8774.1
21,55101,29341.2
22,55101,660.4
1,55115,42563.2
2,55115,123711.7
18,55115,13325.9
20,55115,163689.3
21,55115,1333480.9
22,55115,146485.0
18,19009,4634.1
20,19009,308.9
21,19009,695.1
4,48207,5162.5
5,48207,92.2
17,48207,46.1
19,48207,368.8
20,48207,5715.6
24,48207,276.6
26,48207,92.2
18,40083,468718.8
19,40083,75.4
20,40083,1282.1
1,36065,106381.2
2,36065,880.1
16,36065,1320.1
17,36065,62046.5
18,36065,350166.7
20,36065,129043.5
21,36065,3092754.2
22,36065,22882.4
5,08065,165.7
6,08065,11099.2
7,08065,911.1
9,08065,324445.4
10,08065,354098.6
14,08065,5301.1
22,08065,83824.0
4,40121,58958.9
5,40121,117.8
17,40121,43468.2
18,40121,1856823.7
19,40121,3180.6
20,40121,9895.2
4,54017,272.5
18,54017,1725640.3
21,54017,11581.5
4,54105,2246.8
17,54105,3869.6
18,54105,1082356.3
20,54105,499.3
21,54105,4743.3
1,33003,666865.4
2,33003,257201.4
4,33003,42092.6
17,33003,52369.4
18,33003,242701.3
20,33003,8587.5
21,33003,4405647.7
22,33003,62364.7
4,54095,1045.6
18,54095,1190437.6
20,54095,11632.5
21,54095,41171.3
22,54095,261.4
18,27079,594.9
20,27079,33416.3
21,27079,15766.2
22,27079,396.6
6,53017,28004.7
7,53017,78906.7
9,53017,85.1
10,53017,255.4
20,53017,2128.0
24,53017,681.0
1,36009,22338.6
16,36009,26375.7
17,36009,1749.4
18,36009,250972.9
20,36009,86259.3
21,36009,5214584.5
22,36009,41447.5
1,55027,1109.3
2,55027,2033.7
18,55027,6840.7
20,55027,38548.1
21,55027,18765.6
22,55027,1016.9
18,19105,112438.0
20,19105,23714.5
21,19105,87350.1
22,19105,2197.5
5,20007,6994.5
18,20007,6730.5
20,20007,62620.3
21,20007,2441.5
5,29169,847.8
17,29169,3202.9
18,29169,1496409.3
20,29169,7065.2
21,29169,376.8
3,01045,3324.8
4,01045,774770.3
17,01045,57171.1
18,01045,314887.3
19,01045,109882.1
20,01045,324.4
5,20109,80.4
7,20109,2091.4
20,20109,4424.1
5,06039,47855.7
7,06039,215770.4
8,06039,20149.8
9,06039,919669.0
10,06039,878362.0
14,06039,145917.9
15,06039,1897100.7
22,06039,7388.2
24,06039,2436946.6
17,29075,1365.1
18,29075,151529.3
20,29075,17443.3
21,29075,7356.5
20,31009,99.7
5,49009,458350.0
6,49009,71863.2
7,49009,57287.4
9,49009,74656.5
10,49009,247534.4
14,49009,1015.7
22,49009,20467.0
24,49009,8329.0
26,49009,23006.4
5,56031,1446.7
7,56031,69914.6
20,56031,16.8
4,37071,256264.7
17,37071,175663.0
18,37071,1278173.7
19,37071,143.2
20,37071,2290.6
5,35019,13627.8
6,30037,51021.2
7,30037,137260.0
9,30037,13495.2
10,30037,7457.8
14,30037,177.6
20,30037,414.3
22,30037,1538.9
3,37101,6649.7
4,37101,1188494.3
17,37101,1152729.9
18,37101,759680.3
19,37101,1015063.7
20,37101,21746.2
6,06085,12077.7
13,06085,63763.2
14,06085,10834.4
24,06085,647045.7
25,06085,103371.0
3,45019,15551.9
4,45019,1516632.3
17,45019,157008.6
18,45019,17228.1
19,45019,722556.2
20,45019,651.9
10,53005,837.5
20,53005,4606.4
24,53005,17937.0
18,29001,538782.7
20,29001,30075.6
21,29001,2673.4
17,39043,112.1
18,39043,49900.2
20,39043,31734.3
21,39043,6055.3
22,39043,12334.9
17,17183,29253.6
18,17183,188965.5
19,17183,124.5
20,17183,30996.3
21,17183,6722.1
5,29189,242.1
17,29189,1210.6
18,29189,430353.8
20,29189,28569.2
21,29189,2179.0
18,17007,29308.9
20,17007,2760.0
21,17007,1182.9
5,06103,1316.3
7,06103,163546.7
8,06103,2138.9
9,06103,405247.0
10,06103,28793.4
14,06103,21883.0
15,06103,4718997.1
24,06103,3090605.0
25,06103,164.5
1,55025,11491.5
2,55025,214.8
17,55025,1503.6
18,55025,265379.4
20,55025,8914.0
21,55025,68412.3
22,55025,751.8
4,48151,704.7
5,48151,167.8
18,48151,134.2
19,48151,1107.3
24,48151,134.2
26,48151,33.6
3,22085,2383.5
4,22085,2104008.2
17,22085,138627.0
18,22085,103259.0
19,22085,123864.7
20,22085,2767.9
18,17137,219650.2
19,17137,588.2
20,17137,7411.9
21,17137,6823.6
3,13235,51441.2
4,13235,62445.7
17,13235,36334.4
18,13235,35943.7
19,13235,128016.9
20,13235,9637.1
4,37015,2079897.9
17,37015,187564.7
18,37015,243648.7
19,37015,860881.8
20,37015,3244.5
4,37167,248389.2
5,37167,2359.4
17,37167,97782.8
18,37167,1172999.8
19,37167,2883.7
20,37167,1966.1
1,47143,409.2
4,47143,22811.8
17,47143,24141.6
18,47143,827259.8
19,47143,7058.4
20,47143,4501.0
21,47143,716.1
4,37079,403917.8
17,37079,124467.7
18,37079,166626.1
19,37079,427406.1
20,37079,3814.3
17,21131,113.3
18,21131,1851414.6
21,21131,113.3
4,24039,473979.1
17,24039,20587.2
18,24039,252607.4
19,24039,24018.4
20,24039,2011.4
18,17123,185743.2
19,17123,885.1
20,17123,14667.3
21,17123,6069.2
4,21143,1564.8
17,21143,3353.2
18,21143,533375.2
19,21143,26601.7
20,21143,29731.3
4,48095,5606.9
17,48095,15791.0
19,48095,12758.7
20,48095,6522.4
4,48081,12137.8
17,48081,94.8
18,48081,758.6
19,48081,3650.8
20,48081,13418.0
17,47133,11116.3
18,47133,1229987.4
19,47133,523.1
1,26063,26367.6
2,26063,12414.3
18,26063,307.8
22,26063,231255.3
1,26069,665825.2
2,26069,220307.2
22,26069,835491.2
3,13069,386573.1
4,13069,211033.4
17,13069,113230.1
18,13069,19584.8
19,13069,339509.4
20,13069,1687.3
3,13299,2027301.3
4,13299,25198.3
17,13299,6399.6
18,13299,2319.8
19,13299,595639.3
20,13299,320.0
17,22051,314.8
19,22051,1993.5
20,22051,5246.1
28,22051,314.8
3,22103,660055.3
4,22103,785629.3
17,22103,164196.8
18,22103,85366.5
19,22103,996371.6
20,22103,693.2
21,22103,594.2
28,22103,99.0
18,19083,56719.9
20,19083,9650.6
21,19083,5098.4
3,22023,936.4
4,22023,9436.2
17,22023,29101.1
18,22023,360.2
19,22023,21393.6
20,22023,1872.8
28,22023,720.3
1,39027,1459.1
17,39027,243.2
18,39027,79153.6
20,39027,4985.1
21,39027,26262.9
1,27137,628957.1
2,27137,4878214.3
17,27137,474.6
18,27137,2034.1
20,27137,99605.2
21,27137,109979.3
22,27137,12825069.3
1,39093,106.5
17,39093,106.5
18,39093,115554.1
20,39093,19276.8
21,39093,143244.4
22,39093,106.5
18,19015,153546.9
20,19015,26666.7
21,19015,20403.3
4,48373,1945435.8
17,48373,119169.7
18,48373,27778.2
19,48373,138349.8
20,48373,9199.3
5,31051,976.1
18,31051,11337.9
20,31051,20723.6
21,31051,77188.0
4,24025,963.8
5,24025,3717.5
17,24025,4681.3
18,24025,648915.6
19,24025,137.7
20,24025,13906.3
21,24025,6884.3
3,45037,28974.4
4,45037,1324186.1
17,45037,28891.3
18,45037,124946.7
19,45037,12951.3
20,45037,2490.6
4,51001,482029.5
17,51001,135391.3
18,51001,256159.8
19,51001,79380.8
20,51001,1436.2
21,51001,130.6
1,55015,1672.1
2,55015,5213.0
18,55015,2065.5
20,55015,37671.2
21,55015,13475.1
22,55015,196.7
17,21121,737.9
18,21121,1466534.6
20,21121,316.2
21,21121,210.8
1,26067,214.1
18,26067,749.5
22,26067,332884.0
3,37129,232573.7
4,37129,232102.4
17,37129,12724.4
18,37129,24741.9
19,37129,116404.7
4,47131,610.5
18,47131,327841.8
19,47131,180251.9
20,47131,110806.9
21,47131,7326.1
4,21035,3820.5
17,21035,5457.9
18,21035,368625.5
19,21035,103263.2
20,21035,17028.6
4,51003,86352.7
17,51003,167186.6
18,51003,3670314.3
21,51003,973.9
17,47147,747.6
18,47147,236139.1
20,47147,106.8
21,47147,106.8
1,51043,1359.6
4,51043,136.0
17,51043,2311.4
18,51043,415775.0
21,51043,1223.7
6,53023,323152.9
7,53023,163879.0
9,53023,646623.4
10,53023,476.4
12,53023,317.6
1,21109,1302.7
4,21109,118.4
17,21109,473.7
18,21109,1305766.1
1,27031,91188.4
2,27031,997521.1
20,27031,7105.6
21,27031,81714.3
22,27031,4008810.6
1,45073,138614.6
4,45073,219276.1
17,45073,475571.2
18,45073,1738478.4
19,45073,5795.3
20,45073,31460.3
3,22033,8061.4
4,22033,39118.9
17,22033,75607.2
18,22033,14086.2
19,22033,362252.6
20,22033,65169.8
28,22033,2121.4
4,28021,142769.7
17,28021,23404.9
18,28021,1814462.1
19,28021,190749.6
20,28021,146280.4
28,28021,1755.4
4,24037,205233.9
17,24037,40731.3
18,24037,861523.4
19,24037,13051.2
20,24037,7171.0
1,26081,7028.2
18,26081,524.5
22,26081,892785.5
4,37147,1647475.4
17,37147,494052.8
18,37147,205934.4
19,37147,1087181.9
20,37147,13665.7
5,30009,19158.3
6,30009,362581.1
7,30009,60124.5
9,30009,262917.2
10,30009,183362.7
14,30009,157818.3
20,30009,679.4
22,30009,4823.5
24,30009,1426.7
26,30009,815.2
5,31167,343.2
18,31167,2660.0
20,31167,24712.0
21,31167,10468.3
3,13001,535736.3
4,13001,188905.5
17,13001,97569.3
18,13001,17094.7
19,13001,178907.9
20,13001,4443.4
5,19099,1148.0
18,19099,35397.3
20,19099,21334.1
21,19099,8801.5
3,28153,275325.3
4,28153,1539467.6
17,28153,345026.6
18,28153,518921.7
19,28153,320359.9
20,28153,1637.6
5,48101,359.5
24,48101,24244.0
26,48101,10624.2
4,51081,618816.8
17,51081,46588.7
18,51081,293986.4
19,51081,161318.2
20,51081,5291.2
3,12105,854397.8
4,12105,209.1
17,12105,17462.3
18,12105,78946.3
19,12105,718672.9
20,12105,104.6
27,12105,62634.2
28,12105,732.0
4,48503,25908.0
17,48503,177.5
18,48503,182376.0
19,48503,5501.0
20,48503,29767.5
3,01123,314.9
4,01123,1263682.4
17,01123,152016.6
18,01123,631132.7
19,01123,19681.1
20,01123,2597.9
1,33015,837434.6
2,33015,9135.7
17,33015,228269.4
18,33015,788467.5
19,33015,3532.5
20,33015,26676.1
21,33015,712215.3
22,33015,5603.2
5,08105,224982.4
6,08105,117200.8
7,08105,26891.5
9,08105,630799.3
10,08105,32859.4
14,08105,3235.6
22,08105,205065.5
24,08105,6255.5
5,19149,82.5
18,19149,5527.9
20,19149,13118.4
21,19149,30857.2
1,36123,2707.7
4,36123,729.0
16,36123,1249.7
17,36123,624.9
18,36123,79565.4
20,36123,2916.0
21,36123,562581.4
22,36123,208.3
6,53033,6948000.3
9,53033,5834543.6
11,53033,3988088.7
20,53033,4060.9
23,53033,3331994.4
26,53033,26396.1
5,41017,1154538.2
6,41017,18593.2
7,41017,5534059.9
8,41017,880.2
9,41017,1889684.4
10,41017,1925660.5
14,41017,6931.2
15,41017,61060.5
22,41017,110.0
5,19155,1699.7
18,19155,50142.2
20,19155,10198.4
21,19155,46081.7
5,29229,456.1
17,29229,638.6
18,29229,1142702.9
21,29229,273.7
6,30101,56.6
7,30101,7748.2
9,30101,339.3
10,30101,2884.4
1,36107,10899.3
16,36107,2753.5
17,36107,1376.8
18,36107,26617.3
20,36107,24322.7
21,36107,1465442.6
22,36107,1262.0
4,48287,12758.4
17,48287,12365.9
18,48287,34820.7
19,48287,4553.8
20,48287,21002.3
4,13121,314556.7
17,13121,173948.9
18,13121,694197.8
19,13121,13208.6
20,13121,55604.0
3,48073,55.9
4,48073,667488.2
17,48073,472007.1
18,48073,34677.6
19,48073,183847.3
20,48073,5089.8
1,29007,209.3
7,29007,418.6
17,29007,5023.3
18,29007,136675.0
19,29007,7744.2
20,29007,34849.0
21,29007,627.9
3,45029,19775.5
4,45029,2819989.1
17,45029,44114.6
18,45029,58718.1
19,45029,1029848.2
20,45029,608.5
1,55055,6201.7
2,55055,833.1
17,55055,92.6
18,55055,42764.2
20,55055,53779.2
21,55055,20734.1
22,55055,2129.0
17,05055,2603.6
18,05055,386495.0
19,05055,37078.4
20,05055,16160.1
28,05055,179.6
5,48191,273.1
24,48191,2457.7
26,48191,3959.6
1,55013,578734.5
2,55013,23336.7
17,55013,3847.6
18,55013,634190.6
20,55013,72185.0
